job_id	job_name	kind	log_file	sbatch_file	evidence
6983	apex_eval_survival_utility_controller_v4_speed_first__temp0p	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4_speed_first__temp0p_6983.out		(EngineCore pid=4021112) ERROR 08-09 22:45:10 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
6984	apex_eval_survival_utility_controller_v4_speed_first__temp0p	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4_speed_first__temp0p_6984.out		(EngineCore pid=1454209) ERROR 08-09 22:45:03 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
6985	apex_eval_survival_utility_controller_v4_speed_first__temp0p	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4_speed_first__temp0p_6985.out		(EngineCore pid=1147249) ERROR 08-09 22:45:34 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
6986	apex_eval_survival_utility_controller_v4_speed_first__temp0p	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4_speed_first__temp0p_6986.out		(EngineCore pid=1859910) ERROR 08-09 22:47:23 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
6987	apex_eval_survival_utility_controller_v4_speed_first__temp0p	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4_speed_first__temp0p_6987.out		(EngineCore pid=95259)   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
6887	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_6887.out		(EngineCore pid=3191996) ERROR 08-09 19:28:36 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/utils.py", line 413, in request_memory
6888	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_6888.out		ERROR 08-09 19:28:38 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/utils.py", line 413, in request_memory
6889	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_6889.out		(EngineCore pid=3195320) ERROR 08-09 19:29:44 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/utils.py", line 413, in request_memory
6890	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_6890.out		(EngineCore pid=3608775) ERROR 08-09 19:29:53 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/utils.py", line 413, in request_memory
6891	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_6891.out		(EngineCore pid=3198711) ERROR 08-09 19:30:43 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/utils.py", line 413, in request_memory
6892	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_6892.out		(EngineCore pid=3626407) ERROR 08-09 19:30:57 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/utils.py", line 413, in request_memory
7007	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7007.out		ineCore pid=1873332)   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/gpu_worker.py", line 392, in determine_available_memory
7008	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7008.out		(EngineCore pid=106212)   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
7009	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7009.out		(EngineCore pid=4038425) ERROR 08-09 22:55:13 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
7010	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7010.out		(EngineCore pid=195394)   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/worker/gpu_worker.py", line 392, in determine_available_memory
7011	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7011.out		(EngineCore pid=1164823)   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
7012	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7012.out		(EngineCore pid=1473358) ERROR 08-09 22:55:47 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
7013	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7013.out		(EngineCore pid=902768)   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
7014	apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr	MEMORY_OOM	slurm_logs/evaluation_jobs/apex_eval_survival_utility_controller_v4b_rankgroup_speed_lr_7014.out		(EngineCore pid=1877241) ERROR 08-09 22:56:09 [core.py:1140]   File "/fsx/jmanvi/Internship_project/.venv/lib/python3.11/site-packages/vllm/v1/executor/abstract.py", line 147, in determine_available_memory
